PitcherId,AutoPitchType,sum_ss,sum_whiff,sum_swing,sum_ip,sweet_spot_rate,whiff_rate,mean_velo,mean_vmov,mean_hmov,mean_spin,mean_ext,n
809712,Slider,4,8,23,15,0.26666666666666666,0.34782608695652173,78.52248175257732,2.9281,14.078842783505154,2284.973158587629,5.015043092783505,97
809722,Curveball,11,20,52,31,0.3548387096774194,0.38461538461538464,79.10321529411765,-6.1771784705882355,9.86758405882353,2663.5334983941175,4.445469705882353,170
809722,Four-Seam,15,10,51,40,0.375,0.19607843137254902,88.63783403846153,16.978933365384616,8.540994423076922,2259.0839654375,4.922473125,208
809722,Sinker,8,2,30,28,0.2857142857142857,0.06666666666666667,88.2670918699187,12.796777967479676,12.778145528455285,2118.2235266747966,4.954590406504065,123
809722,Slider,8,8,23,15,0.5333333333333333,0.34782608695652173,79.64876059701493,-4.000087910447761,11.859622686567164,2603.662991089552,4.48797328358209,67
809723,Curveball,8,23,43,20,0.4,0.5348837209302325,77.60271452702703,-5.275165743243243,5.559981283783784,2247.4476746486484,4.562023513513513,148
809723,Cutter,7,4,29,25,0.28,0.13793103448275862,87.3006475,8.732253977272727,3.524648068181818,2158.685381806818,4.8666231818181815,88
809723,Sinker,4,10,32,22,0.18181818181818182,0.3125,88.87852980392157,7.494194803921569,9.329144607843137,2124.738334872549,5.043901862745098,102
809723,Slider,7,6,26,19,0.3684210526315789,0.23076923076923078,81.39826913580247,0.32046506172839506,5.9949377777777775,2230.7051937037036,4.718033827160494,81
809732,Sinker,7,9,31,21,0.3333333333333333,0.2903225806451613,90.48290389610389,8.319576493506494,16.919603246753248,2069.5482044415585,4.736247142857143,154
809733,Curveball,3,3,15,10,0.3,0.2,79.51600318181818,-4.266753939393939,10.546385151515151,2664.0445120151517,5.331517575757576,66
809733,Cutter,6,5,17,12,0.5,0.29411764705882354,88.40335048387097,7.333249677419355,2.0427067741935483,2416.9408356774193,5.714555,62
809733,Four-Seam,6,17,32,14,0.42857142857142855,0.53125,91.5387267,14.6729338,11.0006791,2418.70127285,5.7667563,100
809733,Sinker,28,38,147,101,0.27722772277227725,0.2585034013605442,91.54938511930585,9.598202689804772,16.566305531453363,2290.1651447982645,5.794235856832972,461
809733,Slider,20,54,107,51,0.39215686274509803,0.5046728971962616,82.3260506849315,-0.8199432602739726,8.207890712328767,2626.0988309726026,5.4282327945205475,365
809765,Sinker,10,12,42,26,0.38461538461538464,0.2857142857142857,90.58029340909091,5.510412803030303,16.274242575757576,2319.811361689394,5.109059621212121,132
809765,Slider,14,58,111,46,0.30434782608695654,0.5225225225225225,85.90257,0.24782106529209622,1.5701037457044673,2906.770865927835,5.34086206185567,291
809782,Curveball,8,20,36,15,0.5333333333333333,0.5555555555555556,79.60112057471264,-6.727419195402299,4.017518850574713,2621.8242217356324,4.462017586206897,87
